model_seed,phase,block_index,cumulative_epoch,learning_rate,val_rel_l2,train_total,train_field,train_gradient,train_projection,train_boundary
20260901,continuation,1,35,6.698729810778065e-05,0.15475515127182007,0.0008683378444402478,0.0005936141780694016,0.0007734326856734697,0.009062062087468802,3.3525764320074816e-05
20260901,continuation,1,36,1.70370868554659e-05,0.1547056667506695,0.0008667121132020838,0.0005922473610553425,0.0007724860624875873,0.009055316238664091,3.30067907270859e-05
20260901,continuation,2,37,0.001,0.15342190638184547,0.0008947388429078274,0.000615881422709208,0.0007698882058321032,0.00927850508596748,4.5036254005026424e-05
20260901,continuation,2,38,0.0009829629131445341,0.14990354254841803,0.0008372249285457656,0.0005678469875419978,0.0007534654658229556,0.008918259874917567,2.9844349728591624e-05
20260901,continuation,2,39,0.0009330127018922195,0.14759559705853462,0.0008125553460558877,0.0005490698080393486,0.0007381455856375396,0.008716510783415288,2.889223419515474e-05
20260901,continuation,2,40,0.0008535533905932737,0.14603464752435685,0.0007868964821682312,0.0005307096456817817,0.000726399849372683,0.00842566288774833,2.5280124054916088e-05
20260901,continuation,2,41,0.00075,0.1438405245542526,0.0007687304692808539,0.00051730766062974,0.0007138773238693829,0.00826406041160226,2.3817449118723744e-05
20260901,continuation,2,42,0.0006294095225512604,0.14401344656944276,0.0007505100089474581,0.0005029283311159816,0.0007022579782642424,0.008142497122753412,2.303972569279722e-05
20260901,continuation,2,43,0.0005,0.1413431115448475,0.0007379284594208002,0.0004954890406224877,0.0006937666730664205,0.007935266883578151,2.4104130034174887e-05
20260901,continuation,2,44,0.0003705904774487397,0.14100258350372313,0.0007269186258781702,0.00048577195739198944,0.0006873795020510443,0.00791138136992231,2.1674640265700873e-05
20260901,continuation,2,45,0.0002500000000000001,0.14006139114499092,0.0007189665848272853,0.0004794403168489225,0.0006820459639129695,0.007863124762661756,2.0913591902171903e-05
20260901,continuation,2,46,0.00014644660940672628,0.13986994177103043,0.0007128962985007093,0.00047579348247381856,0.0006801865893066861,0.007753339956980199,2.0680878151324578e-05
20260901,continuation,2,47,6.698729810778065e-05,0.1395654335618019,0.0007076346439134796,0.0004730446635221597,0.0006784104763937649,0.007638861867599189,2.0174106066406238e-05
20260901,continuation,2,48,1.70370868554659e-05,0.13952720612287522,0.0007067216844006907,0.000471885171282338,0.0006774005625629798,0.0076569848111830655,2.043806643996504e-05
20260901,continuation,3,49,0.001,0.1406356029212475,0.0007288943590538111,0.00048205327038886026,0.0006816578919824678,0.008230709459166975,2.1397886303020642e-05
20260901,continuation,3,50,0.0009829629131445341,0.13756776452064515,0.0006997868847975041,0.00046460232333629393,0.0006676918739685789,0.007733410340733826,1.9666743378365935e-05
20260901,continuation,3,51,0.0009330127018922195,0.13659682422876357,0.0006795397042878903,0.00045239136379677803,0.0006567726588400547,0.007397293660324067,1.948777098732535e-05
20260901,continuation,3,52,0.0008535533905932737,0.1345416411757469,0.0006648807058809326,0.00044226251629879697,0.0006460108954343014,0.007235775515437126,1.9068933693233702e-05
20260901,continuation,3,53,0.00075,0.13348897248506547,0.000648538595851278,0.0004296959108614828,0.0006357837308314628,0.007109638233669102,1.7793748452277213e-05
20260901,continuation,3,54,0.0006294095225512604,0.13300338685512542,0.0006397413788363337,0.00042430477660673207,0.0006303027206740808,0.006972161564044654,1.7852348128144514e-05
20260901,continuation,3,55,0.0005,0.1322707861661911,0.0006305482791503891,0.00041786747096921316,0.0006226180048543029,0.006880752369761467,1.7580416897544638e-05
20260901,continuation,3,56,0.0003705904774487397,0.13150677159428598,0.0006236135166545864,0.00041343739503645337,0.0006191944725287612,0.006776706746313721,1.693272067768703e-05
20260901,continuation,3,57,0.0002500000000000001,0.13135605305433273,0.0006184601334098261,0.00040947426314232873,0.0006154613358376082,0.006739881809335202,1.6643141862004995e-05
20260901,continuation,3,58,0.00014644660940672628,0.13152512907981873,0.0006150200424599461,0.00040744118596194314,0.0006132839975180104,0.006682690361049026,1.6547992140658606e-05
20260901,continuation,3,59,6.698729810778065e-05,0.13093659058213233,0.0006128520231868606,0.00040616137775941754,0.0006115839423728175,0.006648612325079739,1.641693618239515e-05
20260901,continuation,3,60,1.70370868554659e-05,0.13094527423381805,0.0006116508127888664,0.00040506368750357067,0.0006110658861871344,0.006646604579873383,1.635678206639568e-05
20260901,continuation,4,61,0.001,0.13589818105101586,0.0006760625547030941,0.00045844515625503846,0.0006140996709291357,0.007166866178158671,2.9406758039840496e-05
20260901,continuation,4,62,0.0009829629131445341,0.13026923090219497,0.0006205248617334291,0.00041464215610176325,0.0006078919577703346,0.006627130473498255,1.9653452318380006e-05
20260901,continuation,4,63,0.0009330127018922195,0.12904286682605742,0.0005967081960989162,0.0003949547084630467,0.000599205493927002,0.006476542260497808,1.58997484277279e-05
20260901,continuation,4,64,0.0008535533905932737,0.12829254269599916,0.0005879812197235879,0.0003873513167491183,0.0005892949535336811,0.006479734135791659,1.5990856672942756e-05
20260901,continuation,4,65,0.00075,0.12757736295461655,0.0005802213760034647,0.00038277453495538794,0.0005856398187461309,0.006343068194109946,1.5435716159117872e-05
20260901,continuation,4,66,0.0006294095225512604,0.1271278202533722,0.0005716592095268425,0.00037830250839760994,0.0005807158660900314,0.006168471090495587,1.5068815787344648e-05
20260901,continuation,4,67,0.0005,0.12637800574302674,0.0005661991614033468,0.0003740313619346125,0.0005753842320700642,0.006140982685610652,1.5102252064025379e-05
20260901,continuation,4,68,0.0003705904774487397,0.1261136882007122,0.0005604150122962892,0.00036991922970628364,0.0005714639672078192,0.0060813067015260455,1.4698563086312788e-05
20260901,continuation,4,69,0.0002500000000000001,0.12580244839191437,0.0005574557901127264,0.0003677092561702011,0.0005690895966836251,0.006057971087284386,1.481866254380293e-05
20260901,continuation,4,70,0.00014644660940672628,0.12582330107688905,0.0005551470538193825,0.0003656760549347382,0.0005667233279382344,0.006058593804482371,1.4616587009186333e-05
20260901,continuation,4,71,6.698729810778065e-05,0.12562952190637589,0.0005534435091249179,0.00036509022465907036,0.0005659204936819151,0.0060074950917623935,1.4646287399955327e-05
20260901,continuation,4,72,1.70370868554659e-05,0.12562082335352898,0.0005522215840755961,0.00036445789446588607,0.0005656041139445733,0.0059800079208798705,1.4551353592651139e-05
20260901,continuation,5,73,0.001,0.1285864718258381,0.0006036239654349628,0.000403944155186764,0.0005719610322557856,0.006528014619834721,2.42102546053502e-05
20260901,continuation,5,74,0.0009829629131445341,0.12567137703299522,0.0005556406016694382,0.0003667916142148897,0.000562648074264871,0.00605169942136854,1.4861649083286465e-05
20260901,continuation,5,75,0.0009330127018922195,0.12395798340439797,0.0005472049793752376,0.00035910185652028305,0.0005549951070861425,0.006060086458455771,1.5099081429070793e-05
20260901,continuation,5,76,0.0008535533905932737,0.12368655577301979,0.000535789907007711,0.00035381787820369935,0.0005519090213056188,0.005773057008627802,1.4090955301071516e-05
20260901,continuation,5,77,0.00075,0.12306505143642425,0.0005304788734065369,0.00034889079724962355,0.0005459131694806274,0.005790004972368479,1.3919890739089169e-05
20260901,continuation,5,78,0.0006294095225512604,0.12273162007331848,0.0005242435610853136,0.0003450297601375496,0.0005407636854215525,0.005702105571981519,1.4002476359564752e-05
20260901,continuation,5,79,0.0005,0.12229095250368119,0.0005199140512559097,0.00034265958129253704,0.0005393876788730267,0.005612902319990098,1.3495055395651433e-05
20260901,continuation,5,80,0.0003705904774487397,0.12212519571185113,0.0005153708581929096,0.0003388539695151849,0.000534216788946651,0.005607251438777894,1.329208716924768e-05
20260901,continuation,5,81,0.0002500000000000001,0.12212776914238929,0.0005135024439368863,0.0003376395354280248,0.0005329644580342574,0.0055820091860368844,1.3349697451303654e-05
20260901,continuation,5,82,0.00014644660940672628,0.12172191217541695,0.0005102328344946727,0.00033599683811189605,0.000531602057890268,0.005509206524584443,1.2980850488020224e-05
20260901,continuation,5,83,6.698729810778065e-05,0.12167990580201149,0.0005090558319352567,0.00033500147656013725,0.0005305757375026587,0.005506268300814554,1.2995302358831396e-05
20260901,continuation,5,84,1.70370868554659e-05,0.12167318984866142,0.0005082005991425831,0.00033456518649472856,0.0005298714633681812,0.005489625839982182,1.291539624617144e-05
20260901,continuation,6,85,0.001,0.12385779619216919,0.0005580523196840659,0.0003598967206926318,0.0005466065718792379,0.006611469911877066,1.6671280468472106e-05
20260901,continuation,6,86,0.0009829629131445341,0.12354336231946945,0.0005227451991231646,0.00034319948426855265,0.0005333851288014558,0.0057621737476438286,1.4801125007579686e-05
20260901,continuation,6,87,0.0009330127018922195,0.12073096558451653,0.0005061642201326322,0.00033305572978861166,0.0005259798112092539,0.005485709302593023,1.3836211564921541e-05
20260901,continuation,6,88,0.0008535533905932737,0.12031911611557007,0.0004986688240023795,0.00032862645530258306,0.0005217570178501774,0.005358846357557923,1.2730178650599554e-05
20260901,continuation,6,89,0.00075,0.11975550502538682,0.0004927024943754077,0.00032358996431867124,0.0005155652128451038,0.005349594727158546,1.264074501250434e-05
20260901,continuation,6,90,0.0006294095225512604,0.1196319006383419,0.0004887736933596898,0.00032114789391926026,0.0005123483402712736,0.005294641654472798,1.255807565030409e-05
20260901,continuation,6,91,0.0005,0.11901597380638122,0.00048533256849623283,0.0003186177305906313,0.0005095606476970716,0.0052662673871964214,1.2111115597690515e-05
20260901,continuation,6,92,0.0003705904774487397,0.11879963800311089,0.0004816033600945957,0.0003168768362229457,0.0005069011356681585,0.0051824462832883,1.2473684068936564e-05
20260901,continuation,6,93,0.0002500000000000001,0.1186841182410717,0.0004785558230651077,0.0003143187237583334,0.0005044962112151552,0.005172797408886254,1.207995819640928e-05
20260901,continuation,6,94,0.00014644660940672628,0.11857569441199303,0.00047656445676693695,0.0003131453660898842,0.0005033136367273983,0.005139036825858057,1.2036197949782945e-05
20260901,continuation,6,95,6.698729810778065e-05,0.11858899667859077,0.0004754395151394419,0.0003126479270576965,0.0005029467396525433,0.005109949910547584,1.1949265035582357e-05
20260901,continuation,6,96,1.70370868554659e-05,0.11855786442756652,0.0004751775959448423,0.000312438391847536,0.0005025250669859815,0.005109953403007239,1.1856612172778113e-05
20260902,base,0,1,0.002,0.4502777993679047,0.020251592516433447,0.018455261510098353,0.0012292458559386432,0.07579648150131106,0.0066445977117382425
20260902,base,0,2,0.0019914448613738106,0.2898563504219055,0.005827540310565382,0.00430014336889144,0.0011998057510936634,0.06694663763046264,0.002224381437554257
20260902,base,0,3,0.0019659258262890683,0.2685841381549835,0.003419045830378309,0.002198269899236038,0.0011523790119099431,0.054086503107100725,3.802076248575759e-05
20260902,base,0,4,0.0019238795325112867,0.23008423447608947,0.0022223854495678095,0.0014353796519571914,0.0010478571006387939,0.03289718045853078,0.00016596784662397112
20260902,base,0,5,0.0018660254037844387,0.21110850423574448,0.0017852274468168616,0.0011717458924977108,0.0010071672048070468,0.02453079796396196,0.00010027791049651568
20260902,base,0,6,0.001793353340291235,0.19799030423164368,0.0015227289492031558,0.001019741690834053,0.0009776349907042459,0.019224312575533985,5.924151200815686e-05
20260902,base,0,7,0.0017071067811865474,0.19282713085412978,0.0014017233683262021,0.0009587657390511594,0.0009695044747786597,0.016280812211334705,5.004161494071013e-05
20260902,base,0,8,0.0016087614290087207,0.1891197957098484,0.0013419915354461408,0.0009181288929539733,0.0009568911082169507,0.015406627231277526,4.515968203122611e-05
20260902,base,0,9,0.0015,0.18526038080453872,0.0012788726657163353,0.0008788222781731747,0.0009435632615350187,0.014297380647622048,4.375913022158784e-05
20260902,base,0,10,0.00138268343236509,0.18220196887850762,0.0012363444329821505,0.0008548498954041861,0.0009371877531521022,0.013406285876408219,4.5314698672882515e-05
20260902,base,0,11,0.0012588190451025209,0.17777005583047867,0.0011895630217622966,0.0008171406079782173,0.0009155550418654457,0.013085053092800081,4.273807044228306e-05
20260902,base,0,12,0.001130526192220052,0.17450536489486695,0.0011376613329048268,0.0007865106468671002,0.0009019002245622687,0.012106497422792017,3.9635470557186636e-05
20260902,base,0,13,0.001,0.1724207103252411,0.0010970441333483904,0.0007555483854957857,0.0008884010094334371,0.011703330418094992,4.1051904281630415e-05
20260902,base,0,14,0.0008694738077799485,0.16936984434723854,0.0010695001430576668,0.0007368002057773993,0.000876284898549784,0.011337512661702931,3.977657634095522e-05
20260902,base,0,15,0.0007411809548974794,0.16754423305392266,0.0010417564772069454,0.0007168079115217552,0.0008658956518047489,0.011012286879122257,3.976784232690988e-05
20260902,base,0,16,0.0006173165676349105,0.16611375287175179,0.001023516933491919,0.000704458805557806,0.0008578185967053287,0.010766155901364982,3.983940227954008e-05
20260902,base,0,17,0.0005000000000000002,0.1648766003549099,0.001004449541505892,0.000690080039203167,0.000850846350658685,0.010574059560894966,3.933803454856388e-05
20260902,base,0,18,0.00039123857099127935,0.16397184133529663,0.000990801454463508,0.0006801890085625928,0.0008447585758403875,0.010424343287013471,3.772833251787233e-05
20260902,base,0,19,0.00029289321881345256,0.16332136392593383,0.000980848066683393,0.000673897641536314,0.0008402087529248093,0.010268999822437763,3.7269247104632083e-05
20260902,base,0,20,0.00020664665970876497,0.16274477392435074,0.0009735702245961875,0.0006680198704998475,0.0008369898307137192,0.010218013892881572,3.756638207050855e-05
20260902,base,0,21,0.0001339745962155613,0.16237653493881227,0.0009702608251245693,0.0006652156240306795,0.0008346296679519582,0.010206732293590903,3.775040286200237e-05
20260902,base,0,22,7.612046748871326e-05,0.1622309736907482,0.0009646530743339099,0.0006630057709116954,0.0008339235144376289,0.01004179953597486,3.702388426063408e-05
20260902,base,0,23,3.40741737109318e-05,0.16214313432574273,0.0009632346453145146,0.0006614697878831067,0.0008329492462507915,0.010053555807098746,3.6992156037740645e-05
20260902,base,0,24,8.555138626189617e-06,0.16212041079998016,0.0009630293876398355,0.0006607790288398974,0.0008325020186020993,0.010080494685098529,3.701177811308298e-05
20260902,continuation,1,25,0.001,0.16037247478961944,0.0009859103010967374,0.0006795234221499413,0.0008285573625471443,0.010304488590918481,4.351123507149168e-05
20260902,continuation,1,26,0.0009829629131445341,0.15741186663508416,0.0009317229472799226,0.0006360896237310954,0.0008160346216754988,0.009850595355965197,3.486413165774138e-05
20260902,continuation,1,27,0.0009330127018922195,0.15479549542069435,0.000905152375344187,0.0006175020396767649,0.0008017957894480787,0.009537731017917394,3.401029466658656e-05
20260902,continuation,1,28,0.0008535533905932737,0.15424320101737976,0.0008818875794531778,0.0005982009781291709,0.000788988725253148,0.00941958415787667,3.081367112827138e-05
20260902,continuation,1,29,0.00075,0.15103519707918167,0.0008582532216678373,0.0005815786724269855,0.0007777187645842786,0.00913809344638139,2.9322025102374028e-05
20260902,continuation,1,30,0.0006294095225512604,0.14967962801456453,0.0008358512699487619,0.0005664949960191735,0.0007668009457120206,0.008838158566504717,2.8849724321844407e-05
20260902,continuation,1,31,0.0005,0.1482154421508312,0.0008191343265934847,0.0005541661739698611,0.000758331688848557,0.008671451162081211,2.696683200156258e-05
20260902,continuation,1,32,0.0003705904774487397,0.14795900359749795,0.000809729854518082,0.0005468953888339457,0.0007527631103585008,0.008600182773079723,2.4962295037767034e-05
20260902,continuation,1,33,0.0002500000000000001,0.1468646004796028,0.0008014608945813961,0.0005405435549619142,0.00074755551177077,0.008535401918925345,2.5132282689810382e-05
20260902,continuation,1,34,0.00014644660940672628,0.1471131771802902,0.0007923436613054946,0.0005339821451343596,0.000744126125209732,0.008428761665709317,2.4557876622566253e-05
20260902,continuation,1,35,6.698729810778065e-05,0.14627549201250076,0.0007864687853725627,0.0005317703500622884,0.0007427233853377402,0.008254851133096963,2.3731483724986902e-05
20260902,continuation,1,36,1.70370868554659e-05,0.1462346665561199,0.0007853286209865473,0.0005297442949085962,0.0007414671017613728,0.00830629663541913,2.4117505472531774e-05
20260902,continuation,2,37,0.001,0.14600225612521173,0.0008302910879137926,0.0005669607060553971,0.0007465925526048522,0.008651297795586288,3.566624400264118e-05
20260902,continuation,2,38,0.0009829629131445341,0.14398014545440674,0.0007791751646436751,0.0005227823952736798,0.0007315147275221534,0.008407222642563283,2.332776280127291e-05
20260902,continuation,2,39,0.0009330127018922195,0.142678365111351,0.0007506369162001647,0.000506742895959178,0.0007213703844172415,0.007844577229116112,2.1901820264247363e-05
20260902,continuation,2,40,0.0008535533905932737,0.14097339510917664,0.0007318204938201234,0.0004924708999169524,0.0007094424829119817,0.00769015793921426,2.0666553677983756e-05
20260902,continuation,2,41,0.00075,0.13956844434142113,0.0007170971031882801,0.00048217430812655946,0.0006987942142586689,0.007533035671804101,2.033808323176345e-05
20260902,continuation,2,42,0.0006294095225512604,0.13862378001213074,0.0007051937500364147,0.00047304317013185937,0.0006903352950757835,0.007446338341105729,1.917879205848294e-05
20260902,continuation,2,43,0.0005,0.13778847455978394,0.0006951405848667491,0.0004664356441935524,0.000683248615678167,0.0073172316304408016,1.8523410494708516e-05
20260902,continuation,2,44,0.0003705904774487397,0.13709388747811319,0.0006857304411823862,0.0004600786298396997,0.0006771763270080555,0.007200981304049492,1.8551296807345353e-05
20260902,continuation,2,45,0.0002500000000000001,0.13667286708950996,0.000680210209247889,0.0004562772941426374,0.0006736559975252021,0.00713679133914411,1.791866086477967e-05
20260902,continuation,2,46,0.00014644660940672628,0.13670917674899102,0.0006755277718184516,0.0004526356635324191,0.0006705178944685031,0.007103792007546872,1.770627145560866e-05
20260902,continuation,2,47,6.698729810778065e-05,0.13618783950805663,0.0006724373037286568,0.0004515203458140604,0.0006695968251733575,0.0070110603817738594,1.7206446432282974e-05
20260902,continuation,2,48,1.70370868554659e-05,0.13617963194847107,0.0006712542359309737,0.00044998830344411545,0.0006685304440907202,0.007034857745748013,1.7256155047107313e-05
20260902,continuation,3,49,0.001,0.13769503980875014,0.0007193298399215565,0.00047874399679130873,0.0006687758126645349,0.007993642752990127,2.2994898699835176e-05
20260902,continuation,3,50,0.0009829629131445341,0.13539352416992187,0.0006722720310790465,0.0004521626120549627,0.0006613700039451942,0.007016464276239276,2.0786648269677245e-05
20260902,continuation,3,51,0.0009330127018922195,0.1334618076682091,0.0006530488702992443,0.0004389945686853025,0.000652470318163978,0.006770408700685948,1.748461033912463e-05
20260902,continuation,3,52,0.0008535533905932737,0.13266615569591522,0.0006405280779290479,0.0004279424356354866,0.0006429425127862487,0.006755943538155407,1.5683435526625546e-05
20260902,continuation,3,53,0.00075,0.1314720094203949,0.0006279793087742291,0.0004187822953099385,0.0006350307165121194,0.006634302646853029,1.5364412342933063e-05
20260902,continuation,3,54,0.0006294095225512604,0.13059120029211044,0.0006156162620754912,0.00041188639479514675,0.0006287120617344044,0.006399427680298686,1.4793498326071131e-05
20260902,continuation,3,55,0.0005,0.130534640699625,0.0006102955223468598,0.00040831547667039556,0.000622996776655782,0.006346454028971493,1.4567984499080921e-05
20260902,continuation,3,56,0.0003705904774487397,0.12957415133714675,0.000602401918877149,0.0004024676360131707,0.0006180735203088261,0.006274083047173917,1.4189773582984345e-05
20260902,continuation,3,57,0.0002500000000000001,0.12927597910165786,0.0005975751904770732,0.00039899266375869046,0.0006143511600384954,0.0062288518412970005,1.4167463132253032e-05
20260902,continuation,3,58,0.00014644660940672628,0.12910481318831443,0.0005944932010606863,0.000396965703839669,0.0006123685161583126,0.00618826609570533,1.3898325528316491e-05
20260902,continuation,3,59,6.698729810778065e-05,0.12894608527421952,0.0005924254684941844,0.0003956267843022943,0.0006106526583607774,0.006162106443662196,1.3912217877987131e-05
20260902,continuation,3,60,1.70370868554659e-05,0.1289275497198105,0.0005916346919548233,0.000394932121707825,0.0006102521874709055,0.0061597971245646475,1.3818989464198239e-05
20260902,continuation,4,61,0.001,0.13203174099326134,0.000681040201743599,0.0004615546786226332,0.0006170315828057937,0.007247825176455081,2.426147375444998e-05
20260902,continuation,4,62,0.0009829629131445341,0.13058664724230767,0.0006067358306609094,0.00040719051321502775,0.0006083057880459819,0.006311880983412265,1.5550200510006106e-05
20260902,continuation,4,63,0.0009330127018922195,0.1269972465932369,0.0005829881651152391,0.000389972043922171,0.0006000505745760165,0.006036883627530187,1.3618877278531728e-05
20260902,continuation,4,64,0.0008535533905932737,0.12681557908654212,0.000571088495053118,0.00038180916890269146,0.0005932030791882426,0.005891521961893886,1.3225919587966928e-05
20260902,continuation,4,65,0.00075,0.12579048797488213,0.0005631639782222919,0.0003751652096980251,0.0005872318739420735,0.005863810447044671,1.273746515835228e-05
20260902,continuation,4,66,0.0006294095225512604,0.12510175704956056,0.000555219262605533,0.0003696317402500426,0.00058114250714425,0.005780297378078103,1.2223370367792085e-05
20260902,continuation,4,67,0.0005,0.124725853651762,0.000549503100774018,0.000365894311471493,0.0005773802346084267,0.005704091966617852,1.20665277563603e-05
20260902,continuation,4,68,0.0003705904774487397,0.1245026022195816,0.0005454784921312239,0.00036269268093747087,0.0005730565717385616,0.005689059244468808,1.1892014708791975e-05
20260902,continuation,4,69,0.0002500000000000001,0.12448686808347702,0.0005420639019575902,0.0003601865839300444,0.0005704867046006257,0.005659095721784979,1.1850312284877873e-05
20260902,continuation,4,70,0.00014644660940672628,0.12398122400045394,0.0005396399210439995,0.00035902742165490055,0.0005691142534487881,0.00560435961233452,1.1580658269849665e-05
20260902,continuation,4,71,6.698729810778065e-05,0.1239819124341011,0.0005381535651395097,0.0003577614446840016,0.0005679770780261606,0.00560004411963746,1.1699495746597677e-05
20260902,continuation,4,72,1.70370868554659e-05,0.12393283173441887,0.0005373643238272052,0.0003576391449314542,0.0005676942171703558,0.005568597908131778,1.1496092861307261e-05
20260902,continuation,5,73,0.001,0.12635941579937934,0.0006567662821908016,0.00042300430141040124,0.0005847116779477801,0.008164628699887544,1.5200578604890325e-05
20260902,continuation,5,74,0.0009829629131445341,0.12450461983680725,0.0005579100470640697,0.0003696885487443069,0.0005721570807509125,0.0059651673189364375,1.2965065025127842e-05
20260902,continuation,5,75,0.0009330127018922195,0.12330383956432342,0.0005348425664124079,0.0003558720047294628,0.0005646913006785326,0.00554899328853935,1.1387346148694633e-05
20260902,continuation,5,76,0.0008535533905932737,0.12255553901195526,0.0005268494118354283,0.000350665561563801,0.0005587747349636629,0.005445134954061359,1.1409606418055774e-05
20260902,continuation,5,77,0.00075,0.1219162404537201,0.0005202145461225882,0.0003456165133684408,0.0005528779191081412,0.005401349987369031,1.1284662855359784e-05
20260902,continuation,5,78,0.0006294095225512604,0.12156029045581818,0.000515672929759603,0.0003425157341553131,0.0005480746593093499,0.005358269833959639,1.114213434902922e-05
